Date,ca,fr,ge,it,jp,uk,us
2004/4/16,1.002480,1.561538,1.392109,1.415408,0.386878,1.917383,0.480897
2004/4/19,-0.290091,-0.201881,-0.240324,-0.052790,-1.259836,0.591811,0.158565
2004/4/20,-1.523199,-0.146853,-0.048294,-0.349465,2.242998,-0.377657,-1.580671
2004/4/21,-0.668971,-1.232505,-1.230309,-0.995905,-1.039763,-1.689304,0.554819
2004/4/22,1.099929,1.005760,0.681516,0.413851,-0.263245,0.448341,1.415228
2004/4/23,-0.160543,0.383354,0.662953,-0.103618,1.064385,-0.015620,0.040968
2004/4/26,-0.159628,-0.379420,0.789063,0.474499,0.680547,1.076160,-0.398042
2004/4/27,-0.820786,0.344871,0.559666,0.402101,-1.597583,0.280398,0.222641
2004/4/28,-4.672863,-2.028177,-2.157592,-1.301800,-0.124804,-1.919709,-1.400234
2004/4/29,-0.684885,-0.028248,-0.856743,0.223214,-0.213892,-0.003260,-0.768933
2004/4/30,-0.158084,-0.140131,-0.379657,0.070918,-2.249789,-0.872371,-0.586455
2004/5/3,0.436682,0.556342,0.232093,0.452187,-0.040795,0.073329,0.928021
2004/5/4,2.772309,0.954675,0.776420,0.901032,0.494872,2.308759,0.184918
2004/5/5,-0.347450,1.060229,1.102040,0.849900,1.107574,0.208734,0.175926
2004/5/6,-0.483537,-2.367528,-3.298900,-2.534334,-2.637774,-0.823263,-0.669867
2004/5/7,-2.398127,-1.383838,-1.961826,-1.687713,-3.169382,-0.873453,-1.363533
